name,organization/article,wavenumber_1,wavenumber_2,wavenumber_3,intensity_1,intensity_2,intensity_3
fur wild boar,Primpke et al. 2018,1643.3,1535.3,1454.3,1.0,0.8324319,0.4000186
wool,Primpke et al. 2018,1631.8,1516.0,1450.5,1.0,0.8689441,0.4434623
wool slubbing fine,Primpke et al. 2018,1631.8,1516.0,1450.5,1.0,0.8761267,0.4448683
wool slubbing rough,Primpke et al. 2018,1631.8,1518.0,1525.7,1.0,0.8577162,0.8549616
wool sheep supersoft,Primpke et al. 2018,1635.6,1527.6,1518.0,1.0,0.8088507,0.8030809
fur yak,Primpke et al. 2018,1631.8,1516.0,1450.5,1.0,0.8645056,0.4356659
fur yak bleached,Primpke et al. 2018,1631.8,1518.0,1039.6,1.0,0.8165789,0.4599697
zein purified,Primpke et al. 2018,1641.4,1518.0,1529.5,1.0,0.7180065,0.7154304
cigarette filter,Primpke et al. 2018,1031.9,1215.1,1735.9,1.0,0.9968557,0.739590164
polyethylene high density,Primpke et al. 2018,2914.4,2846.9,719.4,1.0,0.895145356,0.2913431
polyethylene low density,Primpke et al. 2018,2914.4,2846.9,719.4,1.0,0.888499607,0.399403
polyamide 66,Primpke et al. 2018,2916.4,2850.8,1537.3,1.0,0.769900951,0.6271876
polycarbonate,Primpke et al. 2018,1159.2,1188.1,1219.0,1.0,0.9892916,0.8777191
polyethylene terephthalate,Primpke et al. 2018,721.4,1712.8,1244.1,1.0,0.982359039,0.8870801
polymethyl methacrylate,Primpke et al. 2018,1722.4,1141.9,1190.1,1.0,0.9918733,0.6239205
polypropylene,Primpke et al. 2018,2918.3,2951.1,1375.2,1.0,0.799048484,0.7486812
polystyrene,Primpke et al. 2018,694.4,754.2,538.1,1.0,0.4001861,0.3556233
polyvinylchloride,Primpke et al. 2018,609.5,634.6,1251.8,1.0,0.7637263,0.6021626
coal,Primpke et al. 2018,1143.8,748.4,871.8,1.0,0.871143,0.8115356
coal,Primpke et al. 2018,1579.7,1193.9,1188.1,1.0,0.9772625,0.9761442
coal,Primpke et al. 2018,744.5,1595.1,1437.0,1.0,0.8774958,0.7869832
coal,Primpke et al. 2018,1595.1,1030.0,1437.0,1.0,0.8977202,0.8937482
coal,Primpke et al. 2018,1031.9,1008.8,470.6,1.0,0.9262552,0.914774
coal,Primpke et al. 2018,742.6,1435.0,1595.1,1.0,0.8058464,0.8009593
PVA with Kaolin clay,"Suja Sukumaran, Thermo Fisher Scientific",1018.3,3683.5,918.0,1.0,0.644013389,0.427399338
Pthalate and propyl alcohol mix,"Suja Sukumaran, Thermo Fisher Scientific",2977.7,1068.4,956.6,1.0,0.712350703,0.608885143
polystyrene,"Suja Sukumaran, Thermo Fisher Scientific",696.2,752.1,1448.3,1.0,0.343260194,0.187597091
Polypropylene  with silicate mix,"Suja Sukumaran, Thermo Fisher Scientific",914.1,991.3,1002.8,1.0,0.923228758,0.922161074
Polyethylene,"Suja Sukumaran, Thermo Fisher Scientific",2914.4,2846.9,718.8,1.0,0.986015255,0.428895671
Polyethereamide,"Suja Sukumaran, Thermo Fisher Scientific",1720.3,1353.8,1234.3,1.0,0.649992629,0.53296895
Polyester,"Suja Sukumaran, Thermo Fisher Scientific",1716.4,1245.8,1095.4,1.0,0.938719516,0.843587586
Polyester,"Suja Sukumaran, Thermo Fisher Scientific",1716.4,1245.8,1099.3,1.0,0.862170646,0.790858737
polycarbonate,"Suja Sukumaran, Thermo Fisher Scientific",1191.8,1161.0,1222.7,1.0,0.899358324,0.834940341
Polyethylene,"Suja Sukumaran, Thermo Fisher Scientific",2914.9,2847.4,718.8,1.0,0.906905078,0.281599137
papercup_cellulosic,"Suja Sukumaran, Thermo Fisher Scientific",1029.8,1056.8,1103.1,1.0,0.939232283,0.42713368
polyethylene,"Suja Sukumaran, Thermo Fisher Scientific",2916.0,2848.5,1465.7,1.0,0.704960472,0.253332939
polu butadiene acrylonitrile,"Suja Sukumaran, Thermo Fisher Scientific",968.1,2919.8,1446.4,1.0,0.383037937,0.303696173
Plumbers tape sealing putty,"Suja Sukumaran, Thermo Fisher Scientific",1411.7,871.7,1033.7,1.0,0.515645055,0.322501601
polyesterterpthalate,"Suja Sukumaran, Thermo Fisher Scientific",1243.9,1718.3,725.1,1.0,0.911655297,0.86288683
poly(ethylene terepthalate),"Suja Sukumaran, Thermo Fisher Scientific",1249.7,1716.4,1095.4,1.0,0.972487757,0.842704214
PET,"Suja Sukumaran, Thermo Fisher Scientific",1245.8,1716.4,725.1,1.0,0.976871218,0.915226517
polyesterterpthalate,"Suja Sukumaran, Thermo Fisher Scientific",1716.4,1245.8,1095.4,1.0,0.951438203,0.816038229
PE+silicate+bio,"Suja Sukumaran, Thermo Fisher Scientific",2917.9,2850.4,1014.4,1.0,0.634500773,0.277962147
PE with silicate inorganic,"Suja Sukumaran, Thermo Fisher Scientific",2917.9,2850.4,1014.4,1.0,0.63680799,0.279869164
Polyethylene with acryloid and pthalocyanine (blue),"Suja Sukumaran, Thermo Fisher Scientific",2914.9,2847.9,717.9,1.0,0.893852557,0.565076576
PDMS,"Suja Sukumaran, Thermo Fisher Scientific",1012.5,792.6,1056.8,1.0,0.902864712,0.825791934
PDMS,"Suja Sukumaran, Thermo Fisher Scientific",1010.6,792.6,1053.0,1.0,0.953736236,0.765270775
nitrocellulose,"Suja Sukumaran, Thermo Fisher Scientific",2916.0,1276.7,837.0,1.0,0.831562798,0.815987255
Nitrocellulose,"Suja Sukumaran, Thermo Fisher Scientific",1276.7,833.1,1647.0,1.0,0.901520403,0.803209913
leaf-plant-,"Suja Sukumaran, Thermo Fisher Scientific",1031.8,2919.8,1737.6,1.0,0.468961592,0.464718886
cellulose,"Suja Sukumaran, Thermo Fisher Scientific",1035.6,1049.1,898.7,1.0,0.992465465,0.363825668
cellulose,"Suja Sukumaran, Thermo Fisher Scientific",1045.3,1103.1,3340.2,1.0,0.512812276,0.345474942
Cardboard/cellulose,"Suja Sukumaran, Thermo Fisher Scientific",1029.8,1056.8,1107.0,1.0,0.899743866,0.427172418
Teflon/PTFE,"Suja Sukumaran, Thermo Fisher Scientific",1149.4,1203.4,783.0,1.0,0.643065675,0.021277136
Acrylic,"Suja Sukumaran, Thermo Fisher Scientific",1450.3,1728.0,2244.8,1.0,0.794599296,0.6423918
Polyethylene,"Suja Sukumaran, Thermo Fisher Scientific",2916.0,2850.4,717.4,1.0,0.705451687,0.275295791
Cellulose,"Suja Sukumaran, Thermo Fisher Scientific",1054.9,1031.8,1107.0,1.0,0.985008156,0.518543225
Acrylic,"Suja Sukumaran, Thermo Fisher Scientific",1450.3,1728.0,2244.8,1.0,0.829967377,0.647010468
Polyether urethane with additives,"Suja Sukumaran, Thermo Fisher Scientific",1523.0,1219.3,1069.3,1.0,0.893326917,0.878245263
PMMA,"Suja Sukumaran, Thermo Fisher Scientific",1143.6,1723.6,1189.9,1.0,0.859640864,0.545638607
Styrofoam,"Suja Sukumaran, Thermo Fisher Scientific",698.1,752.1,1450.3,1.0,0.304351784,0.184770215
silicone/PDMS,"Suja Sukumaran, Thermo Fisher Scientific",1012.5,792.6,1259.3,1.0,0.890915169,0.200131466
